 terminal_blood_flow,generation
  0.29241814604059435      ,           7
  0.39077238852234242      ,           8
  0.51654854715558374      ,           8
  0.36087133711857744      ,           8
  0.44770759207950706      ,           8
  0.33913151202151104      ,           8
  0.41498354998499654      ,           8
  0.48359722080098777      ,           8
  0.51911943226677160      ,           8
  0.55618821497056548      ,           8
  0.35639430527192895      ,           8
  0.36531033908973320      ,           8
  0.32121207896767556      ,           8
  0.41661543798175460      ,           8
  0.31377908747132643      ,           8
  0.43029499891673462      ,           8
  0.38541209400545995      ,           8
  0.38558335345094319      ,           8
  0.38137318771623452      ,           8
  0.33811604847463483      ,           8
  0.45481059723284112      ,           9
  0.33964316527547256      ,           9
  0.39073036293607277      ,           9
  0.54407894413894775      ,           9
  0.54434435648600443      ,           9
  0.31120497919926327      ,           9
  0.42995081845211924      ,           9
  0.25310149386102831      ,           9
  0.26896906902872120      ,           9
  0.44160389616480211      ,           9
  0.23869072061214203      ,           9
  0.34560267025165459      ,           9
  0.42648576813250694      ,           9
  0.33866941503664649      ,           9
  0.23578073340492178      ,           9
  0.40263488644538059      ,           9
  0.31537878105559725      ,           9
  0.31198280866186923      ,           9
  0.46040371269150038      ,           9
  0.39757158131010550      ,           9
  0.46792592780073328      ,           9
  0.18805299696865263      ,          10
  0.19585114076179555      ,          10
  0.15097401913922937      ,          10
  0.15423628743495971      ,          12
  0.26132424257889664      ,          12
  0.26132462616162294      ,          12
  0.30854377317621068      ,          12
  0.13830970604326903      ,          12
  0.27832962036377651      ,          12
  0.23866120131533677      ,          13
  0.13879161297180478      ,          13
  0.17794338772681059      ,          13
  0.29627211405001508      ,          13
  0.14538076252644169      ,          13
  0.18530029659938721      ,          13
  0.18343091143127652      ,          13
  0.15164474775643447      ,          13
  0.13230690252085942      ,          13
   7.5519017014293477E-002 ,          13
  0.14161701159904885      ,          13
  0.13159678520753673      ,          13
  0.15048055501202254      ,          13
  0.16889768118390339      ,          13
  0.22766763984362773      ,          13
  0.21109579073997128      ,          13
  0.20303532097170016      ,          13
  0.13531128738007878      ,          13
  0.16838738040586135      ,          13
  0.25840062748233439      ,          13
  0.19172237635376241      ,          13
  0.15077108523062063      ,          13
  0.23169162556551345      ,          13
   9.5652506186381575E-002 ,          13
  0.14328258686319478      ,          13
  0.13107380616216652      ,          13
  0.32838674384310718      ,          13
  0.32838639473624165      ,          13
   8.4867770922034208E-002 ,          13
   8.5346701537745567E-002 ,          13
   9.4908641229293600E-002 ,          13
   7.5157584925309745E-002 ,          13
  0.12556132483922103      ,          13
  0.14077740066322378      ,          13
  0.11089984519892246      ,          13
  0.11979676793826666      ,          13
  0.16564310149161807      ,          13
  0.13426201401898336      ,          13
  0.13852498722694226      ,          13
  0.16015570510286425      ,          14
  0.27556338517458612      ,          14
  0.22775992892028413      ,          14
  0.28829553651463852      ,          14
  0.18371984482493564      ,          14
  0.19319408622994888      ,          14
  0.21061734255537357      ,          14
  0.20453644297871637      ,          14
  0.13586452169463925      ,          14
  0.21218516103673030      ,          14
  0.10457070211852250      ,          14
  0.24722242813103906      ,          14
  0.13704281652846967      ,          14
  0.18119683144810073      ,          14
  0.21295966879812878      ,          14
  0.15692361658059684      ,          14
  0.14318900725596667      ,          14
  0.26212901505896369      ,          14
  0.24819984761304509      ,          14
  0.10463346033626246      ,          14
  0.19147643701508715      ,          14
  0.16517829466541678      ,          14
  0.10955003193454298      ,          14
  0.12203734743823379      ,          14
  0.24604670346544377      ,          14
  0.20249544192394842      ,          14
  0.22228636221763665      ,          14
  0.18875042783723406      ,          14
  0.19547194936027862      ,          14
  0.19547194936194129      ,          14
  0.22124806383313039      ,          14
  0.10084719768679333      ,          14
  0.21094077344385037      ,          14
  0.18374375120325548      ,          14
  0.19575829201194811      ,          14
  0.20112470138814309      ,          14
  0.14089740656101024      ,          14
  0.19048538712784968      ,          14
  0.20884757270759630      ,          14
  0.28906488339043501      ,          14
  0.21964063548937379      ,          14
  0.17897582014610663      ,          14
  0.17188866975023176      ,          14
  0.10288176379592877      ,          14
  0.21482133977935214      ,          14
  0.21482133978094048      ,          14
   6.7552991183436037E-002 ,          14
  0.16392287672489320      ,          14
  0.15869806088128946      ,          14
  0.23961691064044527      ,          14
  0.19956288536980815      ,          14
  0.10510529572590248      ,          14
   9.9006963677773049E-002 ,          14
  0.15846489644713335      ,          14
  0.11902784344434976      ,          14
   9.5924065433173236E-002 ,          14
  0.20511179983130906      ,          14
  0.15664377029207294      ,          14
  0.16742882567262540      ,          14
  0.17998365894962515      ,          14
  0.13557449665336768      ,          14
  0.22864446095966467      ,          14
  0.19241376427043511      ,          14
  0.18537673444561692      ,          14
  0.19672938147104974      ,          14
  0.25214287681089526      ,          14
  0.15664584928699421      ,          14
  0.26747059154621289      ,          14
  0.32817329080212043      ,          14
   6.8163319136890985E-002 ,          14
  0.10853786520408597      ,          14
  0.14744098456893767      ,          14
