 terminal_blood_flow,generation
  0.21582630439257855      ,           7
  0.28841903805918889      ,           8
  0.38125118207430830      ,           8
  0.26634984204665813      ,           8
  0.33044144593816327      ,           8
  0.25030423701877424      ,           8
  0.30628867298971585      ,           8
  0.35693065692257164      ,           8
  0.38314868660897616      ,           8
  0.41050820066456595      ,           8
  0.26304546021786024      ,           8
  0.26962615525050637      ,           8
  0.23707836479306366      ,           8
  0.30749312757142633      ,           8
  0.23159226523076626      ,           8
  0.31758965936398909      ,           8
  0.28446274282097050      ,           8
  0.28458914500779287      ,           8
  0.28148173005762800      ,           8
  0.24955474945426914      ,           8
  0.33568399104442292      ,           9
  0.25068187506233741      ,           9
  0.28838802014377762      ,           9
  0.40157065940762138      ,           9
  0.40176655354556345      ,           9
  0.22969238210467680      ,           9
  0.31733562856005548      ,           9
  0.18680769567163935      ,           9
  0.19851914430746476      ,           9
  0.32593646518538577      ,           9
  0.17617147495837671      ,           9
  0.25508043211451437      ,           9
  0.31477816408992609      ,           9
  0.24996317506544941      ,           9
  0.17402368828338410      ,           9
  0.29717444246808356      ,           9
  0.23277295775912776      ,           9
  0.23026647798133482      ,           9
  0.33981212565738872      ,           9
  0.29343734737471650      ,           9
  0.34536407898751165      ,           9
  0.13879707491031823      ,          10
  0.14455268406416621      ,          10
  0.11143003618187741      ,          10
  0.11383783241438827      ,          12
  0.19287669476962543      ,          12
  0.19287697788216063      ,          12
  0.22772821447764757      ,          12
  0.10208283276758490      ,          12
  0.20542792625690964      ,          12
  0.17614968754044835      ,          13
  0.10243851586746988      ,          13
  0.13133543271982373      ,          13
  0.21867081884334050      ,          13
  0.10730179749413638      ,          13
  0.13676537773148301      ,          13
  0.13538563267122194      ,          13
  0.11192508370644139      ,          13
   9.7652318056653087E-002 ,          13
   5.5738641962091107E-002 ,          13
  0.10452386984488826      ,          13
   9.7128198753469563E-002 ,          13
  0.11106582301779455      ,          13
  0.12465902963249920      ,          13
  0.16803562288786478      ,          13
  0.15580436776422313      ,          13
  0.14985514257184995      ,          13
   9.9869777168263951E-002 ,          13
  0.12428238976902861      ,          13
  0.19071884973669528      ,          13
  0.14150534943970250      ,          13
  0.11128025588978918      ,          13
  0.17100562313965617      ,          13
   7.0598651915281030E-002 ,          13
  0.10575318806430500      ,          13
   9.6742201386996074E-002 ,          13
  0.24237380018160104      ,          13
  0.24237354251481413      ,          13
   6.2638716505776681E-002 ,          13
   6.2992202859135871E-002 ,          13
   7.0049624344514116E-002 ,          13
   5.5471878241936556E-002 ,          13
   9.2673580856865057E-002 ,          13
  0.10390417463361312      ,          13
   8.1852320244886423E-002 ,          13
   8.8418909838694715E-002 ,          13
  0.12225690816176460      ,          13
   9.9095335512463967E-002 ,          13
  0.10224172627067762      ,          13
  0.11820680218063317      ,          14
  0.20338623926775240      ,          14
  0.16810373907700421      ,          14
  0.21278351234952153      ,          14
  0.13559888696872391      ,          14
  0.14259158060305543      ,          14
  0.15545123747408979      ,          14
  0.15096308207246528      ,          14
  0.10027810516520191      ,          14
  0.15660840392545228      ,          14
   7.7180942701612021E-002 ,          14
  0.18246850860908675      ,          14
  0.10114777424552240      ,          14
  0.13373671575824592      ,          14
  0.15718004816496217      ,          14
  0.11582128086212268      ,          14
  0.10568411936399918      ,          14
  0.19347067660849387      ,          14
  0.18318991676893176      ,          14
   7.7227262929495000E-002 ,          14
  0.14132382794336018      ,          14
  0.12191384621051926      ,          14
   8.0856057829211903E-002 ,          14
   9.0072623874600799E-002 ,          14
  0.18160073651113234      ,          14
  0.14945667174611371      ,          14
  0.16406384043025496      ,          14
  0.13931183075934411      ,          14
  0.14427281272790843      ,          14
  0.14427281272913095      ,          14
  0.16329749912703939      ,          14
   7.4432719955091708E-002 ,          14
  0.15568995348566067      ,          14
  0.13561653165229487      ,          14
  0.14448415486617178      ,          14
  0.14844496344993907      ,          14
  0.10399274789755963      ,          14
  0.14059235953885013      ,          14
  0.15414501591820190      ,          14
  0.21335134746527884      ,          14
  0.16211109765529486      ,          14
  0.13209744450502126      ,          14
  0.12686660128117405      ,          14
   7.5934380814389746E-002 ,          14
  0.15855409958130012      ,          14
  0.15855409958245753      ,          14
   4.9859123410287198E-002 ,          14
  0.12098725455563791      ,          14
  0.11713095251249195      ,          14
  0.17685507198782663      ,          14
  0.14729222726261459      ,          14
   7.7575512483286535E-002 ,          14
   7.3074490615894105E-002 ,          14
  0.11695885984545873      ,          14
   8.7851386466574588E-002 ,          14
   7.0799082803331692E-002 ,          14
  0.15138773815011158      ,          14
  0.11561473352272050      ,          14
  0.12357490519943398      ,          14
  0.13284130437672670      ,          14
  0.10006404514916750      ,          14
  0.16875658939936905      ,          14
  0.14201564505703129      ,          14
  0.13682179453520099      ,          14
  0.14520089099194861      ,          14
  0.18610016509618604      ,          14
  0.11561626797334462      ,          14
  0.19741315667632725      ,          14
  0.24221625600048347      ,          14
   5.0309590760031275E-002 ,          14
   8.0109003629012299E-002 ,          14
  0.10882239433881119      ,          14
   9.7241912409803621E-002 ,          14
  0.12166204612223142      ,          14
  0.11322552777863493      ,          14
   7.1144896298260929E-002 ,          14
   9.1274716471881012E-002 ,          14
   9.5814793830411749E-002 ,          14
   9.9841440518959879E-002 ,          14
  0.11596579644871752      ,          14
  0.13151703523708713      ,          14
   9.5152217856014409E-002 ,          14
   8.2201667626872976E-002 ,          14
  0.12698714674099548      ,          14
   8.4931242167941567E-002 ,          14
  0.10042091755774618      ,          14
   8.4802400877323936E-002 ,          14
   8.6803110187586907E-002 ,          14
   6.2340160467829975E-002 ,          14
  0.11287418272442701      ,          14
  0.12508825942516444      ,          14
   8.9867708137557956E-002 ,          14
   5.5703474006427278E-002 ,          14
   5.6535536755985327E-002 ,          14
   9.9612265320033810E-002 ,          14
  0.11809102394401921      ,          14
  0.16591148232985242      ,          14
  0.17092145462427261      ,          14
  0.17073630067093903      ,          14
  0.12986468959866132      ,          14
  0.16404223246550631      ,          14
   8.0873471807923925E-002 ,          14
  0.12719783665816264      ,          14
  0.16041813852834591      ,          14
   8.7411894030811399E-002 ,          14
  0.11190766396110668      ,          14
  0.14836587976176469      ,          14
  0.13042559908164231      ,          14
  0.16223779353646722      ,          14
   9.0419656034337659E-002 ,          14
  0.11681636789694017      ,          14
  0.12542833638258871      ,          14
  0.13244879806470250      ,          14
  0.14995849626182023      ,          14
   9.2663334045021917E-002 ,          15
  0.13649430354572442      ,          15
  0.10771626202210430      ,          15
  0.10457229339780916      ,          15
  0.10471506437079697      ,          15
  0.10538412768465691      ,          15
   7.3559979342242982E-002 ,          15
   7.2487513082705596E-002 ,          15
  0.14964512335168106      ,          15
  0.14960206588219438      ,          15
  0.10090790319740153      ,          15
   6.3156658475552713E-002 ,          15
  0.16973470903697058      ,          15
  0.12095390679920523      ,          15
   6.7695629010420033E-002 ,          15
  0.11673142785959134      ,          15
  0.17223713660204984      ,          15
   9.9087326504260137E-002 ,          15
   8.6056559489344098E-002 ,          15
  0.12233049056207382      ,          15
  0.11318560995736382      ,          15
  0.10249518347965028      ,          15
  0.11274002376907086      ,          15
  0.14441835207064602      ,          15
   6.7277765057331101E-002 ,          15
  0.14942151546119770      ,          15
  0.12573812996973058      ,          15
   8.4972210394089642E-002 ,          15
  0.10711797225504152      ,          15
   6.4997612731237941E-002 ,          15
   8.6090224489341005E-002 ,          15
   8.2671209391623673E-002 ,          15
   5.5102694447272643E-002 ,          15
  0.10287369032005680      ,          15
   9.2310192550560971E-002 ,          15
  0.13210881517513542      ,          15
  0.18376845780396456      ,          15
   8.3134738298712429E-002 ,          15
  0.18590946479141721      ,          15
  0.15708045240109689      ,          15
  0.12920073873988247      ,          15
  0.10466959400479939      ,          15
   3.4246786435417301E-002 ,          16
   5.9344730792179126E-002 ,          16
   5.5192196573960600E-002 ,          16
   5.2934993273273334E-002 ,          16
  0.13249192130083037      ,          16
  0.13249182358881675      ,          16
  0.10282754694503675      ,          16
   7.7637248214787694E-002 ,          16
  0.12906269186755900      ,          16
  0.11376431619941813      ,          16
   6.1115710624333179E-002 ,          17
   6.8361555403090773E-002 ,          17
   6.1776348179118458E-002 ,          17
   6.1788734357506578E-002 ,          17
   2.0434567726425878E-002 ,          15
   1.1612006450628320E-002 ,          15
   4.1363905022444525E-002 ,          15
   1.7840810643456939E-002 ,          15
   3.6371229458573559E-002 ,          16
   4.0835172268866501E-002 ,          16
   3.8302425887158889E-002 ,          16
   3.3483235722586296E-002 ,          16
   4.9982539281631891E-002 ,          16
   3.8564267967060833E-002 ,          16
   2.8623550815294579E-002 ,          16
   2.8260977144793836E-002 ,          16
   1.9487098104276290E-002 ,          16
   2.3520601740475364E-002 ,          16
   4.5291866929911814E-002 ,          16
   4.1706677073429746E-002 ,          16
   2.6972537967395280E-002 ,          16
   2.0865183710169488E-002 ,          16
   1.6447625713971264E-002 ,          16
   6.2673068136261598E-002 ,          16
   4.0405998040653382E-002 ,          16
   6.4273440385096872E-002 ,          16
   4.1838275481583559E-002 ,          16
   3.6636250890120639E-002 ,          16
   2.5087811038396329E-002 ,          16
   4.7210549466340804E-002 ,          16
   4.3085316359454284E-002 ,          16
   2.7612367136399724E-002 ,          16
   3.9113485094902256E-002 ,          16
   2.9184897248705086E-002 ,          17
   3.2298933052727664E-002 ,          17
   3.1072076444942247E-002 ,          17
   4.3004044590508023E-002 ,          17
   2.0990134612292238E-002 ,          17
   3.2107785766985766E-002 ,          17
   2.9751860162961691E-002 ,          17
   8.0798335303643026E-003 ,          17
   4.2558426345220460E-002 ,          17
   4.2531549951073361E-002 ,          17
   4.1903011515137457E-002 ,          17
   4.1903011516130767E-002 ,          17
   4.0305478980488162E-002 ,          17
   2.0314916764922933E-002 ,          17
   1.5736779324518960E-002 ,          17
   3.0096268896524621E-002 ,          17
   1.2392556968896649E-002 ,          17
   1.9962096267133890E-002 ,          17
   3.9968589050846937E-002 ,          17
   2.3227676610723808E-002 ,          17
   1.3407805133169366E-002 ,          17
   3.7647732494051941E-002 ,          17
   1.9708294659101677E-002 ,          17
   2.0057956122811818E-002 ,          17
   2.8547317989708054E-002 ,          17
   2.6719911832644418E-002 ,          17
   2.6876469898376797E-002 ,          17
   3.5556706055535667E-002 ,          17
   2.6564150244950950E-002 ,          17
   3.3334300091840151E-002 ,          17
   4.5229954365409455E-002 ,          17
   2.8177691497401798E-002 ,          17
   3.5028083427459250E-002 ,          17
   5.2896123989141793E-002 ,          17
   5.2892157873386747E-002 ,          17
   2.7169189532580018E-002 ,          17
   4.1013180676082756E-002 ,          17
   2.3204080331579710E-002 ,          17
   3.5268925490072316E-002 ,          17
   3.4525912452380875E-002 ,          17
   5.0847287138422792E-002 ,          17
   3.3810982404677191E-002 ,          17
   3.5743598522221587E-002 ,          17
   2.1826469930554815E-002 ,          17
   5.0247482806231827E-002 ,          17
   4.3794226985368431E-002 ,          17
   2.8945881046328750E-002 ,          18
   1.9171649738730544E-002 ,          18
   4.1418790491124895E-002 ,          18
   6.3416031901885009E-002 ,          18
   6.6107285045725397E-002 ,          18
   5.0706333712266488E-002 ,          18
   3.6379394330765175E-002 ,          18
   3.6720234098645846E-002 ,          18
   5.4560230322368106E-002 ,          18
   4.2907029313204011E-002 ,          18
