 terminal_blood_flow,generation
  0.31646439598542919      ,          10
  0.23410973246347844      ,          11
  0.33261351807076789      ,          12
  0.33229389118852914      ,          12
  0.21209740627580009      ,          12
  0.18539111208970116      ,          12
  0.22077927929513064      ,          13
  0.19539932787132352      ,          13
  0.33213289801259349      ,          13
  0.37485589441355094      ,          13
  0.37365647874090913      ,          13
  0.17047150156733748      ,          13
  0.28290730061569591      ,          13
  0.14886827658976642      ,          13
  0.13031109816384423      ,          13
  0.37902024303230109      ,          13
  0.37946387498202983      ,          13
  0.18672220164631881      ,          13
  0.23588172830384502      ,          13
  0.24075867581181076      ,          13
  0.18458917641733308      ,          13
  0.20201252175706963      ,          13
  0.22634273109295466      ,          13
  0.24410392825627647      ,          13
  0.22007458036799377      ,          13
  0.22008542982751411      ,          13
  0.35746421892394387      ,          13
  0.35746421889721192      ,          13
  0.19187503505520520      ,          13
  0.22928810181459958      ,          13
  0.26315083932613481      ,          13
  0.21620930305315067      ,          13
  0.31588103261422185      ,          13
  0.24382551694050281      ,          13
  0.16787364254266302      ,          13
  0.12883841725326994      ,          13
  0.12399006526961176      ,          13
  0.31042189068038989      ,          14
  0.21457386231975595      ,          14
  0.25256469834276241      ,          14
  0.26533872901002015      ,          14
  0.30970781420966503      ,          14
  0.16282306258935897      ,          14
  0.25437808634207315      ,          14
  0.15645787426775115      ,          14
  0.27018249263812461      ,          14
  0.32835429533501986      ,          14
  0.11837077928707518      ,          14
  0.26303779389501392      ,          14
  0.15215444488142382      ,          14
  0.20351242809907000      ,          14
  0.19227958739723416      ,          14
  0.17006678813838472      ,          14
  0.18953854247388280      ,          14
  0.24152716199804153      ,          14
  0.15979572756230476      ,          14
  0.22515639199552806      ,          14
  0.20203400711911124      ,          14
  0.14731126238499703      ,          14
  0.20034453200933389      ,          14
  0.37259851394539473      ,          14
  0.34200772645033573      ,          14
  0.34202619328308348      ,          14
  0.19276816698161747      ,          14
  0.27938682803879306      ,          14
  0.15804449031361967      ,          14
  0.18392719388479450      ,          14
  0.23249327367760508      ,          14
  0.32655206189612773      ,          14
  0.19251513051324798      ,          14
  0.27546539255570451      ,          14
  0.16686181486722085      ,          14
  0.26270461517839383      ,          14
  0.17958636495921199      ,          14
  0.18773927869776141      ,          14
  0.23568010715044030      ,          14
  0.17211382760885374      ,          14
  0.32957692526653887      ,          14
  0.14801252499095718      ,          14
  0.32899187828730309      ,          14
  0.19912845753324426      ,          14
  0.16288770765362182      ,          14
  0.14893084397159884      ,          14
  0.12495280284852894      ,          14
  0.13044890789414465      ,          14
  0.14076740962676937      ,          14
  0.13188592648284370      ,          14
  0.21002754560962444      ,          14
  0.13147668598326989      ,          14
  0.15982796715254721      ,          14
  0.29807264174335968      ,          14
  0.22984667744248460      ,          14
  0.19558529947194248      ,          14
  0.17316464032944601      ,          14
  0.21647475331628330      ,          14
  0.28673822664734688      ,          14
  0.18493856500949823      ,          14
  0.28033822349960968      ,          14
  0.34636339432980223      ,          14
  0.20201201215502262      ,          14
  0.21920787497263960      ,          14
  0.16216615979885152      ,          14
  0.19145928259633094      ,          14
  0.26470773330886227      ,          14
  0.26067095868750073      ,          14
