 terminal_blood_flow,generation
  0.12235232819765628      ,          14
   6.4614033980696040E-002 ,          14
  0.10687881991188361      ,          13
  0.10791848682547753      ,          12
  0.13866565424508365      ,          11
  0.12707593509816806      ,          12
  0.19350478984437278      ,          13
  0.17437793648580860      ,          13
  0.15632260549165405      ,          12
  0.11269408044296450      ,          12
  0.16020363444265609      ,          13
   9.3642687005142361E-002 ,          13
   6.8925977489222551E-002 ,          12
  0.28213655652435021      ,          13
  0.28222498469807322      ,          13
  0.26043169587939491      ,          12
  0.12225973830335710      ,          13
  0.24320838364023864      ,          13
  0.15821412460801193      ,          14
  0.19011355955326925      ,          14
  0.14989077946802190      ,          13
  0.18658053142353553      ,          12
  0.18658053141355035      ,          12
  0.19191004088454336      ,          13
  0.13630351915452268      ,          13
  0.15385959809759328      ,          13
  0.23014760328607947      ,          14
  0.19474857448782551      ,          14
  0.17804915652166148      ,          12
  0.10464898229339603      ,          12
  0.27335518454737262      ,          13
  0.23950451405620823      ,          13
  0.23255861688322260      ,          12
  0.10951766157700560      ,          12
  0.17788836399597718      ,          12
  0.25514241569574847      ,           9
   6.1545200051250956E-002 ,          14
  0.11576185447529712      ,          14
  0.10456739641161601      ,          14
   8.2063211026062163E-002 ,          14
   7.7630699091710692E-002 ,          14
   8.0781993187599682E-002 ,          14
   9.6335559761265066E-002 ,          13
   7.3370946174414087E-002 ,          12
  0.10765704187222652      ,          13
   9.9139600315286125E-002 ,          13
  0.24307169139528695      ,          11
  0.24313738039719535      ,          11
  0.25183713087987059      ,          10
  0.12029597435489815      ,          14
  0.10529780406921700      ,          14
  0.14848633633881425      ,          14
   7.6293378774800816E-002 ,          14
   9.2410789805376176E-002 ,          13
  0.12828446070686159      ,          13
  0.14709643770148731      ,          13
  0.13366752932698717      ,          14
   8.4433289145728868E-002 ,          14
  0.16302058971195033      ,          14
  0.10305049089991003      ,          15
  0.13926940247201713      ,          15
  0.13248317941265303      ,          14
   7.0392703457224162E-002 ,          14
  0.20172974424560233      ,          13
  0.16573739259796139      ,          13
  0.13727719560910734      ,          12
  0.21637650337315667      ,          12
  0.28522851130529575      ,          12
  0.14848432319423027      ,          12
  0.20351897063264107      ,          12
  0.29481127967949639      ,          12
  0.16882201544799208      ,          12
   9.9276966181369164E-002 ,          13
  0.19706375139248858      ,          13
   9.6525307183979309E-002 ,          13
  0.20502114431549254      ,          13
  0.20362319878727578      ,          13
  0.17419397174305698      ,          13
  0.12027138443779421      ,          14
  0.15945074842167567      ,          14
  0.12993427572626567      ,          13
  0.16614619766512032      ,          13
  0.13914552848239042      ,          13
  0.17994795683447992      ,          13
  0.27409555949542386      ,          13
  0.12717447017448369      ,          12
  0.12962429762356611      ,          13
  0.12961346021136852      ,          13
  0.24390950426470398      ,          12
  0.22863518909850644      ,          12
  0.16153415850962216      ,          12
  0.12662612589668301      ,          13
  0.11080471485412413      ,          13
  0.10247473552133801      ,          12
  0.11728088164034092      ,          13
  0.13009811509303432      ,          13
  0.25908971762209632      ,          13
  0.25370635094344318      ,          13
  0.32361497198852485      ,          13
  0.32358997979816462      ,          13
  0.13302032583658496      ,          13
  0.11196296423356525      ,          13
  0.11182160942834035      ,          12
  0.15385917112898431      ,          13
  0.10581685165773813      ,          13
  0.33348782027286983      ,          13
  0.33344152935211802      ,          13
  0.16716764561983788      ,          13
  0.20300853084270309      ,          14
  0.14174652430247020      ,          14
  0.14160326431838610      ,          14
  0.19843140398931336      ,          14
  0.15921098555559210      ,          13
  0.35227433149313037      ,          13
